image_path,split
Colon/fold3_00001372.png,train
Colon/fold3_00001373.png,train
Colon/fold3_00001374.png,train
Colon/fold3_00001375.png,train
Colon/fold3_00001376.png,train
Colon/fold3_00001377.png,train
Colon/fold3_00001378.png,train
Colon/fold3_00001380.png,train
Colon/fold3_00001381.png,train
Colon/fold3_00001382.png,train
Colon/fold3_00001383.png,train
Colon/fold3_00001384.png,train
Colon/fold3_00001385.png,train
Colon/fold3_00001386.png,train
Colon/fold3_00001387.png,train
Colon/fold3_00001388.png,train
Colon/fold3_00001389.png,train
Colon/fold3_00001390.png,train
Colon/fold3_00001391.png,train
Colon/fold3_00001392.png,train
Colon/fold3_00001393.png,train
Colon/fold3_00001394.png,train
Colon/fold3_00001395.png,train
Colon/fold3_00001396.png,train
Colon/fold3_00001397.png,train
Colon/fold3_00001701.png,train
Colon/fold3_00001702.png,train
Colon/fold3_00001703.png,train
Colon/fold3_00001704.png,train
Colon/fold3_00001706.png,train
Colon/fold3_00001707.png,train
Colon/fold3_00001708.png,train
Colon/fold3_00001709.png,train
Colon/fold3_00001710.png,train
Colon/fold3_00001711.png,train
Colon/fold3_00001712.png,train
Colon/fold3_00001713.png,train
Colon/fold3_00001714.png,train
Colon/fold3_00001715.png,train
Colon/fold3_00001716.png,train
Colon/fold3_00001717.png,train
Colon/fold3_00001718.png,train
Colon/fold3_00001719.png,train
Colon/fold3_00001720.png,train
Colon/fold3_00001721.png,train
Colon/fold3_00001722.png,train
Colon/fold3_00001723.png,train
Colon/fold3_00001724.png,train
Colon/fold3_00001725.png,train
Colon/fold3_00001726.png,train
Colon/fold3_00001727.png,train
Colon/fold3_00001728.png,train
Colon/fold3_00001729.png,train
Colon/fold3_00001730.png,train
Colon/fold3_00001731.png,train
Colon/fold3_00001732.png,train
Colon/fold3_00001734.png,train
Colon/fold3_00001735.png,train
Colon/fold3_00001736.png,train
Colon/fold3_00001737.png,train
Colon/fold3_00001738.png,train
Colon/fold3_00001739.png,train
Colon/fold3_00001740.png,train
Colon/fold3_00001741.png,train
Colon/fold3_00001742.png,train
Colon/fold3_00001743.png,train
Colon/fold3_00001744.png,train
Colon/fold3_00001745.png,train
Colon/fold3_00001746.png,train
Colon/fold3_00001747.png,train
Colon/fold3_00001748.png,train
Colon/fold3_00001749.png,train
Colon/fold3_00001750.png,train
Colon/fold3_00001751.png,train
Colon/fold3_00001753.png,train
Colon/fold3_00001754.png,train
Colon/fold3_00001755.png,train
Colon/fold3_00001756.png,train
Colon/fold3_00001757.png,train
Colon/fold3_00001758.png,train
Colon/fold3_00001759.png,train
Colon/fold3_00001760.png,train
Colon/fold3_00001762.png,train
Colon/fold3_00001763.png,train
Colon/fold3_00001764.png,train
Colon/fold3_00001765.png,train
Colon/fold3_00001766.png,train
Colon/fold3_00001767.png,train
Colon/fold3_00001768.png,train
Colon/fold3_00001769.png,train
Colon/fold3_00001770.png,train
Colon/fold3_00001771.png,train
Colon/fold3_00001772.png,train
Colon/fold3_00001773.png,train
Colon/fold3_00001774.png,train
Colon/fold3_00001775.png,train
Colon/fold3_00001776.png,train
Colon/fold3_00001777.png,train
Colon/fold3_00001778.png,train
Colon/fold3_00001779.png,train
Colon/fold3_00001782.png,train
Colon/fold3_00001783.png,train
Colon/fold3_00001784.png,train
Colon/fold3_00001785.png,train
Colon/fold3_00001786.png,train
Colon/fold3_00001787.png,train
Colon/fold3_00001788.png,train
Colon/fold3_00001789.png,train
Colon/fold3_00001792.png,train
Colon/fold3_00001793.png,train
Colon/fold3_00001794.png,train
Colon/fold3_00001795.png,train
Colon/fold3_00001796.png,train
Colon/fold3_00001797.png,train
Colon/fold3_00001798.png,train
Colon/fold3_00001799.png,train
Colon/fold3_00001800.png,train
Colon/fold3_00001801.png,train
Colon/fold3_00001802.png,train
Colon/fold3_00001803.png,train
Colon/fold3_00001804.png,train
Colon/fold3_00001805.png,train
Colon/fold3_00001806.png,train
Colon/fold3_00001807.png,train
Colon/fold3_00001808.png,train
Colon/fold3_00001809.png,train
Colon/fold3_00001810.png,train
Colon/fold3_00001811.png,train
Colon/fold3_00001814.png,train
Colon/fold3_00001815.png,train
Colon/fold3_00001816.png,train
Colon/fold3_00001817.png,train
Colon/fold3_00001818.png,train
Colon/fold3_00001819.png,train
Colon/fold3_00001820.png,train
Colon/fold3_00001821.png,train
Colon/fold3_00001822.png,train
Colon/fold3_00001823.png,train
Colon/fold3_00001824.png,train
Colon/fold3_00001825.png,train
Colon/fold3_00001826.png,train
Colon/fold3_00001827.png,train
Colon/fold3_00001828.png,train
Colon/fold3_00001829.png,train
Colon/fold3_00001830.png,train
Colon/fold3_00001831.png,train
Colon/fold3_00001832.png,train
Colon/fold3_00001833.png,train
Colon/fold3_00001834.png,train
Colon/fold3_00001835.png,train
Colon/fold3_00001836.png,train
Colon/fold3_00001837.png,train
Colon/fold3_00001838.png,train
Colon/fold3_00001839.png,train
Colon/fold3_00001840.png,train
Colon/fold3_00001841.png,train
Colon/fold3_00001842.png,train
Colon/fold3_00001843.png,train
Colon/fold3_00001844.png,train
Colon/fold3_00001845.png,train
Colon/fold3_00001846.png,train
Colon/fold3_00001847.png,train
Colon/fold3_00001848.png,train
Colon/fold3_00001849.png,train
Colon/fold3_00001850.png,train
Colon/fold3_00001851.png,train
Colon/fold3_00001852.png,train
Colon/fold3_00001853.png,train
Colon/fold3_00001854.png,train
Colon/fold3_00001855.png,train
Colon/fold3_00001856.png,train
Colon/fold3_00001857.png,train
Colon/fold3_00001858.png,train
Colon/fold3_00001859.png,train
Colon/fold3_00001860.png,train
Colon/fold3_00001861.png,train
Colon/fold3_00001862.png,train
Colon/fold3_00001864.png,train
Colon/fold3_00001865.png,train
Colon/fold3_00001866.png,train
Colon/fold3_00001867.png,train
Colon/fold3_00001868.png,train
Colon/fold3_00001869.png,train
Colon/fold3_00001870.png,train
Colon/fold3_00001871.png,train
Colon/fold3_00001872.png,train
Colon/fold3_00001873.png,train
Colon/fold3_00001874.png,train
Colon/fold3_00001875.png,train
Colon/fold3_00001876.png,train
Colon/fold3_00001877.png,train
Colon/fold3_00001878.png,train
Colon/fold3_00001879.png,train
Colon/fold3_00001880.png,train
Colon/fold3_00001881.png,train
Colon/fold3_00001882.png,train
Colon/fold3_00001883.png,train
Colon/fold3_00001884.png,train
Colon/fold3_00001885.png,train
Colon/fold3_00001886.png,train
Colon/fold3_00001887.png,train
Colon/fold3_00001888.png,train
Colon/fold3_00001889.png,train
Colon/fold3_00001890.png,train
Colon/fold3_00001891.png,train
Colon/fold3_00001892.png,train
Colon/fold3_00001893.png,train
Colon/fold3_00001894.png,train
Colon/fold3_00001895.png,train
Colon/fold3_00001896.png,train
Colon/fold3_00001897.png,train
Colon/fold3_00001898.png,train
Colon/fold3_00001899.png,train
Colon/fold3_00001900.png,train
Colon/fold3_00001901.png,train
Colon/fold3_00001902.png,train
Colon/fold3_00001903.png,train
Colon/fold3_00001904.png,train
Colon/fold3_00001905.png,train
Colon/fold3_00001906.png,train
Colon/fold3_00001907.png,train
Colon/fold3_00001908.png,train
Colon/fold3_00001909.png,train
Colon/fold3_00001910.png,train
Colon/fold3_00001911.png,train
Colon/fold3_00001912.png,train
Colon/fold3_00001913.png,train
Colon/fold3_00001914.png,train
Colon/fold3_00001915.png,train
Colon/fold3_00001916.png,train
Colon/fold3_00001917.png,train
Colon/fold3_00001918.png,train
Colon/fold3_00001919.png,train
Colon/fold3_00001920.png,train
Colon/fold3_00001921.png,train
Colon/fold3_00001922.png,train
Colon/fold3_00001923.png,train
Colon/fold3_00001924.png,train
Colon/fold3_00001925.png,train
Colon/fold3_00001926.png,train
Colon/fold3_00001927.png,train
Colon/fold3_00001928.png,train
Colon/fold3_00001929.png,train
Colon/fold3_00001930.png,train
Colon/fold3_00001931.png,train
Colon/fold3_00001932.png,train
Colon/fold3_00001933.png,train
Colon/fold3_00001934.png,train
Colon/fold3_00001935.png,train
Colon/fold3_00001936.png,train
Colon/fold3_00001937.png,train
Colon/fold3_00001938.png,train
Colon/fold3_00001939.png,train
Colon/fold3_00001940.png,train
Colon/fold3_00001942.png,train
Colon/fold3_00001943.png,train
Colon/fold3_00001944.png,train
Colon/fold3_00001945.png,train
Colon/fold3_00001946.png,train
Colon/fold3_00002634.png,train
Colon/fold3_00002635.png,train
Colon/fold3_00002636.png,train
Colon/fold3_00002638.png,train
Colon/fold3_00002639.png,train
Colon/fold3_00002640.png,train
Colon/fold3_00002641.png,train
Colon/fold3_00002642.png,train
Colon/fold3_00002643.png,train
Colon/fold3_00002644.png,train
Colon/fold3_00002645.png,train
Colon/fold3_00002646.png,train
Colon/fold3_00002647.png,train
Colon/fold3_00002648.png,train
Colon/fold3_00002649.png,train
Colon/fold3_00002650.png,train
Colon/fold3_00002651.png,train
Colon/fold3_00002652.png,train
Colon/fold3_00002654.png,train
Colon/fold3_00002655.png,train
Colon/fold3_00002656.png,train
Colon/fold3_00002657.png,train
Colon/fold3_00002658.png,train
Colon/fold3_00002659.png,train
Colon/fold3_00002660.png,train
Colon/fold3_00002661.png,train
Colon/fold3_00002662.png,train
Colon/fold3_00002663.png,train
Colon/fold3_00002665.png,train
Colon/fold3_00002666.png,train
Colon/fold3_00002667.png,train
Colon/fold3_00002668.png,train
Colon/fold3_00002669.png,train
Colon/fold3_00002670.png,train
Colon/fold3_00002671.png,train
Colon/fold3_00002672.png,train
Colon/fold3_00002673.png,train
Colon/fold3_00002674.png,train
Colon/fold3_00002675.png,train
Colon/fold3_00002676.png,train
Colon/fold3_00002677.png,train
Colon/fold3_00002678.png,train
Colon/fold3_00002679.png,train
Colon/fold3_00002680.png,train
Colon/fold3_00002681.png,train
Colon/fold3_00002682.png,train
Colon/fold3_00002683.png,train
Colon/fold3_00002684.png,train
Colon/fold3_00002685.png,train
Colon/fold3_00002686.png,train
Colon/fold3_00002687.png,train
Colon/fold3_00002688.png,train
Colon/fold3_00002689.png,train
Colon/fold3_00002690.png,train
Colon/fold3_00002691.png,train
Colon/fold3_00002692.png,train
Colon/fold3_00002693.png,train
Colon/fold3_00002694.png,train
Colon/fold3_00002695.png,train
Colon/fold3_00002696.png,train
Colon/fold3_00002697.png,train
Colon/fold3_00002698.png,train
Colon/fold3_00002699.png,train
Colon/fold3_00002700.png,train
Colon/fold3_00002701.png,train
Colon/fold3_00002702.png,train
Colon/fold3_00002703.png,train
Colon/fold3_00002704.png,train
Colon/fold3_00002705.png,train
Colon/fold3_00002706.png,train
Colon/fold3_00002707.png,train
Colon/fold3_00002709.png,train
Colon/fold3_00002710.png,train
Colon/fold3_00002711.png,train
Colon/fold3_00002712.png,train
Colon/fold3_00002713.png,train
Colon/fold3_00002714.png,train
Colon/fold3_00002715.png,train
Colon/fold3_00002716.png,train
Colon/fold3_00002717.png,train
Colon/fold3_00002718.png,train
Colon/fold3_00002719.png,train
Colon/fold3_00002720.png,train
Colon/fold3_00002721.png,train
Esophagus/fold1_00000978.png,train
Esophagus/fold1_00000979.png,train
Esophagus/fold1_00000980.png,train
Esophagus/fold1_00000981.png,train
Esophagus/fold1_00000983.png,train
Esophagus/fold1_00000984.png,train
Esophagus/fold1_00000985.png,train
Esophagus/fold1_00000986.png,train
Esophagus/fold1_00000987.png,train
Esophagus/fold1_00000988.png,train
Esophagus/fold1_00000989.png,train
Esophagus/fold1_00000990.png,train
Esophagus/fold1_00000991.png,train
Esophagus/fold1_00000992.png,train
Esophagus/fold1_00000993.png,train
Esophagus/fold1_00000994.png,train
Esophagus/fold1_00000995.png,train
Esophagus/fold1_00000996.png,train
Esophagus/fold1_00000997.png,train
Esophagus/fold1_00000998.png,train
Esophagus/fold1_00000999.png,train
Esophagus/fold1_00001000.png,train
Esophagus/fold1_00001001.png,train
Esophagus/fold1_00001002.png,train
Esophagus/fold1_00001003.png,train
Esophagus/fold1_00001004.png,train
Esophagus/fold1_00001005.png,train
Esophagus/fold1_00001006.png,train
Esophagus/fold1_00001007.png,train
Esophagus/fold1_00001008.png,train
Esophagus/fold1_00001009.png,train
Esophagus/fold1_00001010.png,train
Esophagus/fold1_00001011.png,train
Esophagus/fold1_00001012.png,train
Esophagus/fold1_00001014.png,train
Esophagus/fold1_00001016.png,train
Esophagus/fold1_00001017.png,train
Esophagus/fold1_00001115.png,train
Esophagus/fold1_00001116.png,train
Esophagus/fold1_00001117.png,train
Esophagus/fold1_00001118.png,train
Esophagus/fold1_00001119.png,train
Esophagus/fold1_00001120.png,train
Esophagus/fold1_00001121.png,train
Esophagus/fold1_00001122.png,train
Esophagus/fold1_00001123.png,train
Esophagus/fold1_00001124.png,train
Esophagus/fold1_00001125.png,train
Esophagus/fold1_00001127.png,train
Esophagus/fold1_00001130.png,train
Esophagus/fold1_00001131.png,train
Esophagus/fold1_00001132.png,train
Esophagus/fold1_00001133.png,train
Esophagus/fold1_00001135.png,train
Esophagus/fold1_00001136.png,train
Esophagus/fold1_00001137.png,train
Esophagus/fold1_00001138.png,train
Esophagus/fold1_00001139.png,train
Esophagus/fold1_00001140.png,train
Esophagus/fold1_00001141.png,train
Esophagus/fold1_00001144.png,train
Esophagus/fold1_00001145.png,train
Esophagus/fold1_00001146.png,train
Esophagus/fold1_00001219.png,train
Esophagus/fold1_00001220.png,train
Esophagus/fold1_00001221.png,train
Esophagus/fold1_00001222.png,train
Esophagus/fold1_00001223.png,train
Esophagus/fold1_00001224.png,train
Esophagus/fold1_00001225.png,train
Esophagus/fold1_00001228.png,train
Esophagus/fold1_00001229.png,train
Esophagus/fold1_00001230.png,train
Esophagus/fold1_00001231.png,train
Esophagus/fold1_00001232.png,train
Esophagus/fold1_00001233.png,train
Esophagus/fold1_00001234.png,train
Esophagus/fold1_00001235.png,train
Esophagus/fold1_00001236.png,train
Esophagus/fold1_00001237.png,train
Esophagus/fold1_00001238.png,train
Esophagus/fold1_00001239.png,train
Esophagus/fold1_00001240.png,train
Esophagus/fold1_00001241.png,train
Esophagus/fold1_00001242.png,train
Esophagus/fold1_00001243.png,train
Esophagus/fold1_00001244.png,train
Esophagus/fold1_00001245.png,train
Esophagus/fold1_00001246.png,train
Esophagus/fold1_00001247.png,train
Esophagus/fold1_00001248.png,train
Esophagus/fold1_00001249.png,train
Esophagus/fold1_00001250.png,train
Esophagus/fold1_00001252.png,train
Esophagus/fold1_00001253.png,train
Esophagus/fold1_00001255.png,train
Esophagus/fold1_00001257.png,train
Esophagus/fold1_00001258.png,train
Esophagus/fold1_00001259.png,train
Esophagus/fold1_00001260.png,train
Esophagus/fold1_00001261.png,train
Esophagus/fold1_00001262.png,train
Esophagus/fold1_00001263.png,train
Esophagus/fold1_00002060.png,train
Esophagus/fold1_00002061.png,train
Esophagus/fold1_00002062.png,train
Esophagus/fold1_00002063.png,train
Esophagus/fold1_00002064.png,train
Esophagus/fold1_00002065.png,train
Esophagus/fold1_00002066.png,train
Esophagus/fold1_00002067.png,train
Esophagus/fold1_00002069.png,train
Esophagus/fold1_00002070.png,train
Esophagus/fold1_00002072.png,train
Esophagus/fold1_00002073.png,train
Esophagus/fold1_00002074.png,train
Esophagus/fold1_00002075.png,train
Esophagus/fold1_00002076.png,train
Esophagus/fold1_00002077.png,train
Esophagus/fold1_00002079.png,train
Esophagus/fold1_00002080.png,train
Esophagus/fold1_00002081.png,train
Esophagus/fold1_00002083.png,train
Esophagus/fold1_00002084.png,train
Esophagus/fold1_00002085.png,train
Esophagus/fold1_00002086.png,train
Esophagus/fold1_00002089.png,train
Esophagus/fold1_00002090.png,train
Esophagus/fold1_00002091.png,train
Esophagus/fold1_00002092.png,train
Esophagus/fold1_00002093.png,train
Esophagus/fold1_00002094.png,train
Esophagus/fold1_00002095.png,train
Esophagus/fold2_00000865.png,train
Esophagus/fold2_00000866.png,train
Esophagus/fold2_00000867.png,train
Esophagus/fold2_00000868.png,train
Esophagus/fold2_00000869.png,train
Esophagus/fold2_00000870.png,train
Esophagus/fold2_00000872.png,train
Esophagus/fold2_00000873.png,train
Esophagus/fold2_00000874.png,train
Esophagus/fold2_00000875.png,train
Esophagus/fold2_00000876.png,train
Esophagus/fold2_00000877.png,train
Esophagus/fold2_00000878.png,train
Esophagus/fold2_00000879.png,train
Esophagus/fold2_00000880.png,train
Esophagus/fold2_00000881.png,train
Esophagus/fold2_00000882.png,train
Esophagus/fold2_00000883.png,train
Esophagus/fold2_00000884.png,train
Esophagus/fold2_00000886.png,train
Esophagus/fold2_00000887.png,train
Esophagus/fold2_00000889.png,train
Esophagus/fold2_00000890.png,train
Esophagus/fold2_00000891.png,train
Esophagus/fold2_00000892.png,train
Esophagus/fold2_00000990.png,train
Esophagus/fold2_00000991.png,train
Esophagus/fold2_00000992.png,train
Esophagus/fold2_00000993.png,train
Esophagus/fold2_00000994.png,train
Esophagus/fold2_00000995.png,train
Esophagus/fold2_00000997.png,train
Esophagus/fold2_00000998.png,train
Esophagus/fold2_00000999.png,train
Esophagus/fold2_00001000.png,train
Esophagus/fold2_00001001.png,train
